conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.78931E+18,Sat May 11 15:16:43 +0000 2024,0, Tidak ada pungutan di Bea Cukai https://t.co/shGZUHsiCd,1.78931E+18,https://pbs.twimg.com/tweet_video_thumb/GNTrUIBbYAEdcWg.jpg,,in,,0,0,0,https://twitter.com/afhrzy98/status/1789313696608727249,1241026982,afhrzy98
1.78928E+18,Sat May 11 15:16:08 +0000 2024,0,@PartaiSocmed @ClarissaIcha Kena fitnah teruss nihh beacukai ya Allah,1.78931E+18,,PartaiSocmed,in,INDONESIA,0,0,0,https://twitter.com/andika_sigit/status/1789313550428819955,364658808,andika_sigit
1.78931E+18,Sat May 11 15:15:17 +0000 2024,0,@nvpatriciaa Girl i will samperin you kremasi you put your ash in my ganja bag istg fuck bea cukai becuk jancuk,1.78931E+18,,nvpatriciaa,in,With you!,0,0,0,https://twitter.com/tigerxlilyxo/status/1789313333461762199,996324566,tigerxlilyxo
1.78931E+18,Sat May 11 15:14:13 +0000 2024,0,Wts want to sell iPhone Ina PROMO JUMAT SABTU MINGGU 11 128 BEACUKAI WARNA HITAM ATAU MERAH HARGA 6 1jt beacukai setara ibox  aman no blokir All operator Pasuruan Jatim Kirim syopi atau toped with ppn #zonauang #zonabu #Zonajajan #iphone #zonaba #zonaBU https://t.co/NDIkLQSIZr,1.78931E+18,https://pbs.twimg.com/media/GNTqvOpawAElLqB.jpg,,in,,0,0,0,https://twitter.com/kpop_addict123/status/1789313066024452256,1.78085E+18,kpop_addict123
1.7891E+18,Sat May 11 15:12:49 +0000 2024,0,@ClarissaIcha Minimal tau dulu apa itu bea cukai jgn nyinyir doang cuma bisa riding the wave biar viral,1.78931E+18,,ClarissaIcha,in,,0,0,0,https://twitter.com/buat_konten/status/1789312714814402622,1.50314E+18,buat_konten
1.78924E+18,Sat May 11 15:11:58 +0000 2024,0,@CNNIndonesia udh bengkok pa...di luruskan patah lagi...ngaku aj orang bea cukai itu bobrok rekrut ulang yang ngga lulus pecat... kayak kpk ....ngga lulus tes ke bangsaan pecat...tapi harus bener...bukan maen pecat aj...bukan kepentingan jg,1.78931E+18,,CNNIndonesia,in,,0,0,0,https://twitter.com/KEANU2749717/status/1789312501169127892,1.72185E+18,KEANU2749717
1.78931E+18,Sat May 11 15:10:06 +0000 2024,3,Tanyarl moots minggu depan gue first trip ke negara tetangga gk mungkin kan gak beli oleh2 barang coklat doang mah tp jd was2 deh liat berita bea cukai yg adaaa ajaa kira2 aman nya beli segimana ya biar gak dikenain pajak2 gitu https://t.co/KBtZEmObOD,1.78931E+18,https://pbs.twimg.com/media/GNTpzoGacAA9iGp.jpg,,in,Indonesia,0,1,0,https://twitter.com/tanyakanrl/status/1789312030966706647,1.33165E+18,tanyakanrl
1.78931E+18,Sat May 11 15:10:00 +0000 2024,0,Pegawai Bea Cukai Diduga Pungut Biaya Pajak Peti Jenazah 30 Persen Stafsus Menkeu Buka Suara https://t.co/gFTH5mHFFx,1.78931E+18,,,in,"Kebayoran Lama, Indonesia",0,0,0,https://twitter.com/disway_id/status/1789312004059996488,1.50468E+18,disway_id
1.78922E+18,Sat May 11 15:09:17 +0000 2024,0,@beacukaiRI Kok nggak sesuai dengan cerita pengalaman @ClarissaIcha ??? Apakah @beacukaiRI bisa memberi bukti pembebasan pembayaran bea cukai peti mati yg dibeli dari luar negeri????,1.78931E+18,,beacukaiRI,in,,0,0,0,https://twitter.com/piranti_utama/status/1789311825814978770,2500349714,piranti_utama
1.78919E+18,Sat May 11 15:07:04 +0000 2024,0,@prastow @avatarcs999 Apakah jika Pegawai bea cukai bawa barang atau ada kiriman dari luar negeri Juga kena pajak Mas @prastow ? Iya apa iya mas?,1.78931E+18,,prastow,in,"Makassar, Indonesia",0,0,0,https://twitter.com/_ArisBoky/status/1789311268438057294,2579827525,_ArisBoky
1.78931E+18,Sat May 11 15:05:48 +0000 2024,0,Bejat kali nih bea cukai,1.78931E+18,,,in,Sawangan-Depok ,0,0,0,https://twitter.com/jamaluddinmarz/status/1789310947473134041,2327023484,jamaluddinmarz
1.7891E+18,Sat May 11 15:05:43 +0000 2024,0,@KemenParekrafRI @ehpret @sufisijawara @ClarissaIcha Miss leading nya mungkin dia kan harus isi formulir dr BC. Lalu bersamaan keluar tagihan handling cargo. Dianggaplah itu pungutan dr BC. Kalau ga gitu dia pakai jasa pihak ketiga lalu pihak ketiganya asal jeplak aja ada biaya Bea Cukai. Padahal itu biaya handling cargo.,1.78931E+18,,KemenParekrafRI,in,,0,0,0,https://twitter.com/Sepur206/status/1789310927952810150,2169523550,Sepur206
1.78931E+18,Sat May 11 15:05:33 +0000 2024,0,Dilaporkan ke KPK Atas Dugaan Aset Rp 60 Miliar Kepala Bea Cukai Purwakarta: Saya Sudah Pensiun kalau Punya Harta Segitu https://t.co/5uJ44UHr8P,1.78931E+18,,,in,,0,0,0,https://twitter.com/Gustafhamonang1/status/1789310886131499420,1.61534E+18,Gustafhamonang1
1.78931E+18,Sat May 11 15:05:31 +0000 2024,0,Usai hujan hingga malam ini masih dingin membuat siapapun memakai jaket ketika saksikan konser musik disponsori oleh Bea Cukai Magelang di Alun - alun Kota Magelang https://t.co/tspN8BSNp6,1.78931E+18,https://pbs.twimg.com/media/GNTowmgaMAEMIz8.jpg,,in,,0,0,0,https://twitter.com/HerrySu24334740/status/1789310877033996392,1.56584E+18,HerrySu24334740
1.78928E+18,Sat May 11 15:03:01 +0000 2024,0,@rizkionize @IDGoonerscom @Arsenal Bismilah atuh mih jadi kulit jadi balung jadi daging Nu tara bismilah mah orang pajak orang bea cukai jeung nu korupsi timah Ek ka cai ge insa alloh (logat budi dalton)bismilah...,1.78931E+18,,rizkionize,in,london kaler,0,1,0,https://twitter.com/achebainulhari1/status/1789310247867482261,4806683618,achebainulhari1
1.78923E+18,Sat May 11 15:02:36 +0000 2024,0,@bingbinggrae Dia terkeliru biaya jasa pengiriman jenazah sebagai pungutan bea cukai https://t.co/SjfodwcyOi,1.78931E+18,,bingbinggrae,in,,0,0,0,https://twitter.com/zakyarin97/status/1789310141302800797,1.53616E+18,zakyarin97
1.78919E+18,Sat May 11 15:02:32 +0000 2024,0,@suka_boneka @prastow @ClarissaIcha Kalau clarissa kena hukum atas penyebaran hoax.. yang salah pasti bea cukai lagi.. ,1.78931E+18,,suka_boneka,in,"ÜT: 0.0,0.0",0,0,0,https://twitter.com/Ocoz_harahap/status/1789310125448233295,445633497,Ocoz_harahap
1.78919E+18,Sat May 11 15:00:45 +0000 2024,0,@avatarcs999 @prastow Sudah di jelaskan begitu gamblang dan jelas tapi netizen kita kok begini amat ya ga baca peraturan bahwa biaya tidak ada dari Bea Cukai itu dari Ekspedisi cargo hadeuhhh mudah banget nyerang tapi ga mau introspeksi dan malas baca aturan malah fokus baca komen dan asal ikut.,1.78931E+18,,avatarcs999,in,,0,0,0,https://twitter.com/cust_twte84/status/1789309678301901076,1.65255E+18,cust_twte84
1.7891E+18,Sat May 11 14:58:02 +0000 2024,0,@ClarissaIcha Menurutku @beacukaiRI ga bisa ngediemin sih. Apalagi jika informasi ini ga valid dan menjadi tuduhan bagi bea cukai harus di follow up dengan serius.,1.78931E+18,,ClarissaIcha,in,,0,0,0,https://twitter.com/marufgustomo/status/1789308995662213610,145170478,marufgustomo
1.78922E+18,Sat May 11 14:56:46 +0000 2024,0,@SergiohMarquina @hamadaarthurson @beacukaiRI @bravobeacukai @prastow Wkwkwkwk dari berita doang. Gua udah bertahun2 kerjaan gue berhubungan sama bea cukai. Kalo lu paham dan baca aturan semuanya lancar bro. Pengalaman gue sih gak pernah dimintain yg namanya pungli.,1.78931E+18,,SergiohMarquina,in,,0,1,0,https://twitter.com/KudaTerbank/status/1789308674986623087,1451557164,KudaTerbank
1.78928E+18,Sat May 11 14:56:37 +0000 2024,0,@PartaiSocmed @ClarissaIcha itu dia min.. padahal lini bisnis bandara itu banyak.. orang taunya itu bea cukai doang.. dan yang dia tau itu bukan becuk jelas jelas invoicenya beda,1.78931E+18,,PartaiSocmed,in,,0,0,0,https://twitter.com/hehesad77/status/1789308635598008528,1.7636E+18,hehesad77
1.78921E+18,Sat May 11 14:55:59 +0000 2024,1,@ganafmargi @Faraz_kepri Emang mereka segegabah elu Lu pikir ngebunuh WNA gak berbuntut panjang pinter dikir bro si paling percaya sama imigrasi Btw knp narkoba bisa lolos di bagian imigrasi dan bea cukai yak Apa jangan2 ???? ,1.78931E+18,,ganafmargi,in,PBG - PWT - KRW - JKT - DIY,0,1,0,https://twitter.com/BBlikeMadu/status/1789308478869434572,732320540,BBlikeMadu
1.78921E+18,Sat May 11 14:55:46 +0000 2024,0,@Faraz_kepri Makin lama idup di indo kek makin serem aja Ada orang ngebela diri malah jd tersangka. Ada korban lapor isilop malah dicuekin. Yg bajingan lapor isilop lgsg proses korban jd tersangka Hukuman koruptor pada disunat. Bea cukai ngasih pajak gk ngotak.,1.78931E+18,,Faraz_kepri,in,Pekalongan. Indonesia,0,0,0,https://twitter.com/diajengeniie/status/1789308421612941628,100395129,diajengeniie
1.78924E+18,Sat May 11 14:55:04 +0000 2024,0,@yanpanjie @syakroni_sh @CNNIndonesia @beacukai Ybs menggunakan jasa Human Remains yang merupakan perusahaan yg bekerja sama dengan Angkasa Pura. Jasa handling dari Area Kargo yg merupakan Restrictid Public Area mengharuskan ada yg mengurus dokumen agar bisa keluar. Jasa tsb juga termasuk jasa ambulance. Sy pny pengalaman tsb.,1.78931E+18,,yanpanjie,in,"Purwokerto, Jawa Tengah",0,0,0,https://twitter.com/ariffebriyanto/status/1789308248539144594,152643273,ariffebriyanto
1.78921E+18,Sat May 11 14:53:07 +0000 2024,0,@ganafmargi @Faraz_kepri Nih gue kirimin bobroknya bea cukai https://t.co/5f6jtbTg06,1.78931E+18,,ganafmargi,in,PBG - PWT - KRW - JKT - DIY,0,1,0,https://twitter.com/BBlikeMadu/status/1789307756274762036,732320540,BBlikeMadu
1.78919E+18,Sat May 11 14:53:02 +0000 2024,0,@prastow Terlalu banyak Omong Mas .. Pa Harto aja yg swmua orang anggap Rezim paling Korup ketika Bea Cukai banyak di Kritik Masyarakat berani membekukan Bea Cukai dan menyewa Lembaga yg kompeten untuk menggantikan nya dan membenahi Lembaga tersebut. Kalau sekarang Omon² doang,1.78931E+18,,prastow,in,"DKI Jakarta, Indonesia",0,1,0,https://twitter.com/yono_1977/status/1789307736997679503,2148483312,yono_1977
1.78931E+18,Sat May 11 14:48:49 +0000 2024,0,Aduh Bea Cukai lagi Bea Cukai lagi nih gaes https://t.co/rvmlO16T5N,1.78931E+18,,,in,,0,1,0,https://twitter.com/Chophas_27/status/1789306675104751740,1.64241E+18,Chophas_27
1.78931E+18,Sat May 11 14:48:14 +0000 2024,0,i think my future s/o ditahan bea cukai makanya nggak dateng dateng,1.78931E+18,,,in,,0,2,0,https://twitter.com/slurzuki/status/1789306527549132815,1.73419E+18,slurzuki
1.78931E+18,Sat May 11 14:47:34 +0000 2024,0,Setiap kali beacukai viral:,1.78931E+18,,,in,,0,0,0,https://twitter.com/yo__di/status/1789306361047929228,715372514,yo__di
1.78926E+18,Sat May 11 14:46:32 +0000 2024,0,@doni_arjuna Di bagian administrasi kargo jenazah di bea cukai ga ada pembayaran apa2 mereka cuma ngecek dokumen lalu jenazah keluar.,1.78931E+18,,doni_arjuna,in,Asmaraloka,0,0,0,https://twitter.com/FunJunkies/status/1789306098228359376,237530329,FunJunkies
1.78917E+18,Sat May 11 14:46:31 +0000 2024,0,@CNNIndonesia biar buka semua bobroknya bea cukai,1.78931E+18,,CNNIndonesia,in,"Bogor Barat, Indonesia",0,0,0,https://twitter.com/sinyo_adhie/status/1789306095569436736,261942087,sinyo_adhie
1.78911E+18,Sat May 11 14:46:13 +0000 2024,0,@OjolNyambi Menyakitkn mmang negara dikelola bandit korupsi hsl pemilu curang hsl alam mereka gerus buat diri pribadi dn kroninya.U/ mnghidupi mrk dn roda pemerintahn rakyat dipalakin atas nama pajak bea masuk brg pribadi rakyat pelancong cukai dan restribusi daerah...krg bangsat apalgi?,1.78931E+18,,OjolNyambi,in,,0,0,0,https://twitter.com/Legislator75/status/1789306018251653240,1.56396E+18,Legislator75
1.69255E+18,Sat May 11 14:45:34 +0000 2024,0,Open joki ujian dan tugas Wa: https://t.co/eVbOzOn1xR 1. Brevet SPT dan pajak 2. Potput 3. MANAJEMEN PAJAK 4. AKUNTANSI PAJAK 5. SPT PPN PPH 6. BEA CUKAI 7. PPN PPB BPHTB 8. PAJAK DAERAH 9. HUKUM PAJAK 10. MAKALAH 11. Skripsi &amp; revisi jurnal 12.Essai 13.Metode penelitian https://t.co/T0BIX8sxs6,1.78931E+18,https://pbs.twimg.com/media/GNTkMRkaUAAC0TH.jpg,JokiHallo,in,"Jawa Timur, Indonesia",0,1,0,https://twitter.com/JokiHallo/status/1789305854568915196,1.49025E+18,JokiHallo
1.78922E+18,Sat May 11 14:45:25 +0000 2024,0,@SergiohMarquina @beacukaiRI @bravobeacukai Kok bgegas bro? Kok nyuruh2 juga? Udah bener bea cukai dituduh terus klarifikasi. Lah anda? Cuma bacot doang kontribusi nol,1.78931E+18,,SergiohMarquina,in,,0,1,0,https://twitter.com/KudaTerbank/status/1789305819986792613,1451557164,KudaTerbank
1.78922E+18,Sat May 11 14:43:41 +0000 2024,0,@EldoCR @prastow Ga digubris om kan pns beacukai udah merasa dirinya dewa lebih powerful dri masy sipil.,1.78931E+18,,EldoCR,in,,0,0,0,https://twitter.com/sled27644589/status/1789305380822229346,1.5187E+18,sled27644589
1.78931E+18,Sat May 11 14:43:30 +0000 2024,0,asumsikan dua²nya bener tapi masa iya orang lagi berduka ngelampiasin emosi dengan ngefitnah bea cukai sih?,1.78931E+18,,,in,"Tomakomai-shi, Hokkaidō",0,0,0,https://twitter.com/siull_/status/1789305337574805588,129735865,siull_
1.78922E+18,Sat May 11 14:43:23 +0000 2024,0,@NateRiver7910 @beacukaiRI Bener mas temen saya ada org bea cukai dia bisa saya pastikan jujur. Ngeliat postingan2 yg fitnah begini rasanya sakit hati. Mudah2an aja ga jadi dosa jariyah yg menebar hate speech,1.78931E+18,,NateRiver7910,in,,0,1,0,https://twitter.com/KudaTerbank/status/1789305305459044786,1451557164,KudaTerbank
1.7891E+18,Sat May 11 14:42:27 +0000 2024,0,@ClarissaIcha Mending minta maaf mba sama bea cukai. Kliatan bnget kebelet viral dg up cerita yg masih katanya. Udah bnyak yg bantah mba twitmu.,1.78931E+18,,ClarissaIcha,in,Indonesia,0,0,0,https://twitter.com/Nunoe_16/status/1789305070942896530,109517665,Nunoe_16
1.7893E+18,Sat May 11 14:41:41 +0000 2024,1,@Franken_blues Mumpung sdg ada sentimen negatif terhadap Bea Cukai.,1.7893E+18,,Franken_blues,in,,0,0,0,https://twitter.com/dufves/status/1789304878306906312,8.76591E+17,dufves
1.78905E+18,Sat May 11 14:41:02 +0000 2024,0,@NOTASLIMBOY Menyusahkan Orang Lain sesusah mungkin dan menggarong Negara sebanyak mungkin. Itu moto bea cukai,1.7893E+18,,NOTASLIMBOY,in,"Denpasar Selatan, Indonesia",0,0,0,https://twitter.com/MilanGariskeras/status/1789304715450437837,99124816,MilanGariskeras
1.78928E+18,Sat May 11 14:40:47 +0000 2024,0,@candra_lotte @PartaiSocmed @ClarissaIcha harusnya sih ngga konsultasi ke kantor bea cukai tempat kirim barang nya bg,1.7893E+18,,candra_lotte,in,,0,1,0,https://twitter.com/jokochrish12/status/1789304651768267059,1.65851E+18,jokochrish12
1.78922E+18,Sat May 11 14:40:26 +0000 2024,0,@rinkelbelle @beacukaiRI Sampe terbukti bukan bea cukai yang nagih asli bang dosa jariyah lu menebar hate speech. Mungkin pegawai2 BC yang jujur akan sakit hati dgn komen abang,1.7893E+18,,rinkelbelle,in,,0,1,0,https://twitter.com/KudaTerbank/status/1789304563658531199,1451557164,KudaTerbank
1.78921E+18,Sat May 11 14:40:24 +0000 2024,1,@ganafmargi @Faraz_kepri Baru kali ini ada orang percaya bgt dgn imigrasi dan bea cukai Jgn2 lu di kasih tau rafaeal alun gak korupsi lu juga percaya juga ,1.7893E+18,,ganafmargi,in,PBG - PWT - KRW - JKT - DIY,0,2,0,https://twitter.com/BBlikeMadu/status/1789304556763185225,732320540,BBlikeMadu
1.7893E+18,Sat May 11 14:39:37 +0000 2024,0,@fitridefi Cukai itu khusus minuman beralkohol rokok dan (rencananya) minuman kemasan mengandung gula. Kalo alkes bukan cukai. Mungkin itu yg dimaksud bea masuknya. Alkes nggak ada cukai.,1.7893E+18,,fitridefi,in,North Korea,0,0,0,https://twitter.com/armouredmech/status/1789304359026921618,4886047814,armouredmech
1.78928E+18,Sat May 11 14:37:30 +0000 2024,0,@kwahidi_ @PartaiSocmed @ClarissaIcha minimal baca liat yg bener kiri itu billing bea cukai kanan itu tagihan jasa swasta jadi org jgn tolol,1.7893E+18,,kwahidi_,in,,0,0,0,https://twitter.com/gakedengeran/status/1789303825519747426,1.25588E+18,gakedengeran
1.7893E+18,Sat May 11 14:36:41 +0000 2024,0,@RIIZEfess Ketahan di bea cukai,1.7893E+18,,RIIZEfess,in,dimana-mana hatiku senang,0,0,0,https://twitter.com/naretshxjf/status/1789303621328457798,1.70658E+18,naretshxjf
1.78895E+18,Sat May 11 14:36:19 +0000 2024,0,@BangWin04 @prastow @beacukaiRI Cakep nih usulannye Oom @prastow !! Kudu direalisasiin nih! Kapan Oom sidak ke rumah pegawai bea cukai! Berani ga' ye?,1.7893E+18,,BangWin04,in,,0,0,0,https://twitter.com/HFaang/status/1789303528714047637,1.66699E+18,HFaang
1.78922E+18,Sat May 11 14:35:43 +0000 2024,0,@HariyatiFe6835 @beacukaiRI Sejak kapan bea cukai lari ke UUD wkwkwk somplak wkwkw itu mah penipu yg memanfaatkan nama bea cukai lain kali kalau ada berbau pungutan tanyakan langsung ke bravo bea cukai utk memastikan kebenarannya jangan mudah percaya!!!,1.7893E+18,,HariyatiFe6835,in,"DKI Jakarta, Indonesia",0,1,0,https://twitter.com/Andre8980554713/status/1789303377152860346,1.57699E+18,Andre8980554713
1.7893E+18,Sat May 11 14:34:57 +0000 2024,0,Astagfirullah bener2 ya lu Bea cukai dajjal babik @beacukaiRI,1.7893E+18,,,in,,0,1,0,https://twitter.com/ciellebambietta/status/1789303183313133668,1.3726E+18,ciellebambietta
1.7881E+18,Sat May 11 14:30:12 +0000 2024,0,@neynzle Sinii kakk dm ajaa,1.7893E+18,,neynzle,in,"Kota Surabaya, Jawa Timur",0,0,0,https://twitter.com/cewebucin3/status/1789301989698142667,1.38696E+18,cewebucin3
1.7893E+18,Sat May 11 14:30:00 +0000 2024,1,Sentil Bea Cukai Aktivis Medsos Ini Sarankan Jokowi Pakai Cara Jitu Soeharto https://t.co/13i8wd91P6,1.7893E+18,,,in,Indonesia,0,0,0,https://twitter.com/democrazymedia/status/1789301939982745785,1.2438E+18,democrazymedia
1.78921E+18,Sat May 11 14:29:39 +0000 2024,0,@Faraz_kepri setelah bea cukai ... sekarang pihak imigrasi .... brengsek mereka semua ...,1.7893E+18,,Faraz_kepri,in,,0,0,0,https://twitter.com/e1414141/status/1789301850300424568,8.97828E+17,e1414141
1.7891E+18,Sat May 11 14:29:11 +0000 2024,0,@matamat99517084 @AcGooners @ambyarsantuy @bravobeacukai @ClarissaIcha Yes ya resiko instansi yang berhadapan langsung dengan masyarakat atas ya seperti itu banyaknya malah diserang sama orang2 yg bisa jadi tidak pernah berurusan dengan beacukai ,1.7893E+18,,matamat99517084,in,,0,0,0,https://twitter.com/Mbonita_/status/1789301733451272518,1.35908E+18,Mbonita_
1.78788E+18,Sat May 11 14:29:10 +0000 2024,0,@saskyyn Bolehh,1.7893E+18,,saskyyn,in,"Kota Surabaya, Jawa Timur",0,0,0,https://twitter.com/cewebucin3/status/1789301730217525676,1.38696E+18,cewebucin3
1.7893E+18,Sat May 11 14:28:22 +0000 2024,0,Beranda Metro Dilaporkan ke Kejaksaan Agung Atas Dugaan Penggelapan 9 Mobil Mewah Ini Penjelasan Bea Cukai https://t.co/C6DZX54j0v,1.7893E+18,,,in,,0,0,0,https://twitter.com/RepelitaO/status/1789301527628361916,1.22543E+18,RepelitaO
1.7893E+18,Sat May 11 14:28:03 +0000 2024,0,Kronologi Pengusaha Malaysia Laporkan Bea Cukai Soekarno-Hatta ke Kejaksaan Terkait Impor 9 Mobil Mewah https://t.co/Tf9v6nPNkg,1.7893E+18,,,in,,0,0,0,https://twitter.com/RepelitaO/status/1789301450130235419,1.22543E+18,RepelitaO
1.7893E+18,Sat May 11 14:27:27 +0000 2024,0,Ini jangan sampe anti klimaks nih kalo ternyata informasinya ga lengkap terus Bea Cukai di rujak abis2an. ,1.7893E+18,,,in,Sneak between her mind,0,0,0,https://twitter.com/arifgilang_/status/1789301295255593194,95170069,arifgilang_
1.7893E+18,Sat May 11 14:27:02 +0000 2024,0,nahh dokumennya sudah ditunjukin nih jadi 30% yang dibayar ke Bea Cukai itu patut diperjelas Mba @ClarissaIcha yuk kita tunggu info selanjutnya buat cek faktanya,1.7893E+18,,,in,,0,0,0,https://twitter.com/FaktaKeuangan/status/1789301194047041867,1.35357E+18,FaktaKeuangan
1.7893E+18,Sat May 11 14:26:54 +0000 2024,1,Ya allah gue titip lipbalm ini 10pcs ke temen gue DISITA BEACUKAI SEMUANYA KATANYA GAK ADA LABEL HALAL????????!!!! anjing aneh bgt ga masuk akal https://t.co/5dhbnRBbeR,1.7893E+18,https://pbs.twimg.com/media/GNTf6guaoAASrzY.jpg,,in,,0,1,0,https://twitter.com/yemimaurelle/status/1789301156742824311,1.67371E+18,yemimaurelle
1.78923E+18,Sat May 11 14:24:53 +0000 2024,0,@vanilalalala_ 12 pro 128gb beacukai sama 11 pro 256gb beacukai nih,1.7893E+18,,vanilalalala_,in,,0,0,0,https://twitter.com/ihzaraihann/status/1789300649634701736,1.32492E+18,ihzaraihann
1.7893E+18,Sat May 11 14:24:00 +0000 2024,0,NTAR DIMUSNAHIN BEA CUKAI ABG. ,1.7893E+18,,,in,2004,1,0,0,https://twitter.com/TAESANSweat/status/1789300429765161298,7.46666E+17,TAESANSweat
1.7893E+18,Sat May 11 14:22:42 +0000 2024,0,Viral Lagi Bea Cukai Dituduh Minta Bayaran Pajak Pengiriman Jenazah dan Peti Mati dari LN Sebesar 30% https://t.co/EUsYEkL0cY,1.7893E+18,,,in,Indonesia,0,0,0,https://twitter.com/BeritakanID_com/status/1789300101040714120,1.51248E+18,BeritakanID_com
1.7893E+18,Sat May 11 14:19:25 +0000 2024,0,Viral Lagi Bea Cukai Dituduh Minta Bayaran Pajak Pengiriman Jenazah dan Peti Mati dari LN Sebesar 30% https://t.co/eMkLxRH7T0 https://t.co/eMkLxRH7T0,1.7893E+18,,,in,indonesia,0,0,0,https://twitter.com/posaktualcom/status/1789299273550446675,1.63663E+18,posaktualcom
1.7893E+18,Sat May 11 14:18:07 +0000 2024,0,Viral Bea Cukai Soetta Dilaporkan Pengusaha Malaysia karena Tahan 9 Unit Mobil Mewah https://t.co/oQz0fHTYq0 https://t.co/oQz0fHTYq0,1.7893E+18,,,in,indonesia,0,0,0,https://twitter.com/posaktualcom/status/1789298948898779260,1.63663E+18,posaktualcom
1.78917E+18,Sat May 11 14:17:36 +0000 2024,0,@CNNIndonesia Sabar akhir akhir ini banyak yg memanfaatkan sentimen masy ke bea cukai demi kepentingan pribadinya. Contoh terakhir kasus peti jenazah yg terbukti hoax,1.7893E+18,,CNNIndonesia,in,,0,0,0,https://twitter.com/NateRiver7910/status/1789298818405806545,1.71903E+18,NateRiver7910
1.7893E+18,Sat May 11 14:16:23 +0000 2024,0,Viral Bea Cukai Soetta Dilaporkan Pengusaha Malaysia karena Tahan 9 Unit Mobil Mewah https://t.co/6tbJOFbDei,1.7893E+18,,,in,Indonesia,0,0,0,https://twitter.com/BeritakanID_com/status/1789298510791405982,1.51248E+18,BeritakanID_com
1.7893E+18,Sat May 11 14:15:00 +0000 2024,0,Ga kelar kelar itu ketololan bea cukai,1.7893E+18,,,in,"DKI Jakarta, Indonesia",0,1,0,https://twitter.com/prada__sg/status/1789298162726998118,3267319370,prada__sg
1.78922E+18,Sat May 11 14:14:42 +0000 2024,0,@beacukaiRI Jadi pengen daftar kerja di beacukai. Bantu doa dong guys biar keterima dan cepet kaya ,1.7893E+18,,beacukaiRI,in,in your heart,0,0,0,https://twitter.com/anak_baru23/status/1789298090236874909,1.66314E+18,anak_baru23
1.7893E+18,Sat May 11 14:12:45 +0000 2024,2,Aurora gaada di indonesia soalnya ketahan bea cukai,1.7893E+18,,,in,"Jakarta, Indonesia",0,0,1,https://twitter.com/ridaprahesti/status/1789297598643507278,476670769,ridaprahesti
1.7891E+18,Sat May 11 14:12:36 +0000 2024,0,@suka_boneka @ClarissaIcha @alineakata Smg kedepan Bea Cukai semakin mengedukasi ya dan kita sebagai masyarakat jg wajib meningkatkan literasi regulasi perpajakan dan kepabeanan. Jangan sampai yg penting viral dulu baru tahu duduk permasalahannya. Menelan mentah mentah pengakuan orang sama dg turut menebar fitnah.,1.7893E+18,,suka_boneka,in,"Purwokerto, Jawa Tengah",0,0,0,https://twitter.com/ariffebriyanto/status/1789297558441083019,152643273,ariffebriyanto
1.78929E+18,Sat May 11 14:12:17 +0000 2024,0,@mekeedi target bea cukai,1.7893E+18,,mekeedi,in,1604,0,0,0,https://twitter.com/clicquotve/status/1789297481542738080,1.5406E+18,clicquotve
1.78915E+18,Sat May 11 14:11:42 +0000 2024,0,@shandya ketahan di bea cukai,1.7893E+18,,shandya,in,milky way,0,0,0,https://twitter.com/nirokami/status/1789297334595244483,1.18648E+18,nirokami
1.78919E+18,Sat May 11 14:10:58 +0000 2024,0,@Milan23fav @prastow @avatarcs999 Dua arah harusnya keras kritik ke bea cukai sama jgn tolol lngsung percaya cerita orang di medsos yg belakangan ini bnyk yg kebelet viral sampe bikin cerita palsu. Kasus cerita palsu polisi kmrin harusnya jadi pelajaran,1.7893E+18,,Milan23fav,in,,0,0,0,https://twitter.com/svcehn/status/1789297147348922675,1.5984E+18,svcehn
1.78928E+18,Sat May 11 14:10:22 +0000 2024,0,@PartaiSocmed @ClarissaIcha Sudah dijawab Bea Cukai ..,1.7893E+18,,PartaiSocmed,in,,0,0,0,https://twitter.com/GunawanBucek/status/1789296996945416655,1.63369E+18,GunawanBucek
1.7893E+18,Sat May 11 14:10:00 +0000 2024,2,Kronologi 9 Mobil Mewah Pengusaha Malaysia Disita Bea Cukai &amp; Bikin Geger Medsos https://t.co/knwMeVtrVE,1.7893E+18,,,in,Indonesia,0,0,1,https://twitter.com/democrazymedia/status/1789296904687218854,1.2438E+18,democrazymedia
1.78929E+18,Sat May 11 13:43:56 +0000 2024,1,Bea Cukai sengaja nyusahin kelas menengah? Dengan banyaknya kontroversi apa sih latar dari regulasi bea masuk yang terlampau sulit dan membingungkan? Yuk pikirin bareng Podcast Bebas Aktif di episode terbaru! https://t.co/pD0mo8xr67,1.78929E+18,,,in,,0,0,1,https://twitter.com/kontekstualcom/status/1789290346981249421,1.06345E+18,kontekstualcom
1.78928E+18,Sat May 11 13:42:34 +0000 2024,1,@PartaiSocmed @ClarissaIcha Kalo emang beneran fitnah sih mungkin kali ini gua salah satu netizen yg gak ikut ngata ngatain beacukai dari awal muncul cuitan si @ClarissaIcha ini wkwkwlwlw. Tapi nunggu konfirmasi dulu lah katanya kan mau nanya ke kenalannya dulu,1.78929E+18,,PartaiSocmed,in,,0,1,0,https://twitter.com/new_akunlagi/status/1789290002725453924,1.7016E+18,new_akunlagi
